m000,m001,m003,m004,m005,m006,m007,m009,m010,m012,m013,m014,m015,m016,m017,m018,m019,m020,m022,m023,m024,m025,m027,m028,m029,m030,m031,m032,m033,m034,m035,m036,m037,m038,m040,m041,m042,m044,m045,m046,m047,m049,m051,m052,m053,m054,m055,m056,m057,m059,m061,m062,m063
18.055262,14.220952,15.692494,22.032475,15.912281,15.259285,26.946463,15.169637,16.127308,15.48193,15.760218,15.487383,17.296085,14.689105,15.565697,16.95387,16.187403,44.8844,15.813171,14.881636,15.307167,11.897179,17.088337,13.996109,15.734306,16.063923,14.740709,18.402668,14.831847,17.32275,14.57016,15.104961,14.688411,14.853117,14.806229,15.959799,14.371948,12.329765,15.552963,16.76186,16.386045,16.847244,18.824696,14.038657,14.808122,14.455934,14.796719,17.169565,13.99877,12.608761,15.484156,15.723818,14.607172
18.060396,14.214827,15.6862335,22.050797,15.921902,15.271112,26.94445,15.172346,16.11109,15.493275,15.749794,15.495144,17.282127,14.688251,15.561888,16.962784,16.204975,44.919563,15.793409,14.880528,15.307226,11.876695,17.08306,14.001942,15.734133,16.060074,14.731454,18.385988,14.840385,17.292118,14.571957,15.115468,14.695134,14.839331,14.814699,15.961189,14.378384,12.337696,15.574691,16.760487,16.400616,16.867592,18.849762,14.049616,14.815924,14.471256,14.8014,17.19793,13.995438,12.603637,15.481435,15.727298,14.607025
18.069794,14.220442,15.695612,22.06799,15.932516,15.294191,26.952118,15.192001,16.10304,15.509732,15.749084,15.504937,17.276247,14.7161255,15.571477,16.976116,16.214375,44.946724,15.789085,14.901427,15.312648,11.868637,17.085503,14.018864,15.748954,16.065088,14.73142,18.390896,14.851812,17.265053,14.578201,15.143903,14.709633,14.841043,14.830965,15.963015,14.393473,12.359724,15.61009,16.767979,16.428734,16.881784,18.890493,14.069156,14.832767,14.496951,14.805693,17.234768,14.009928,12.607087,15.491848,15.736441,14.611304
18.075695,14.230864,15.709279,22.0891,15.925943,15.308149,26.963099,15.203341,16.092258,15.51745,15.756562,15.511478,17.26486,14.742712,15.572081,16.977375,16.21861,44.955,15.782377,14.917912,15.317572,11.851464,17.08653,14.029426,15.7606,16.058863,14.747077,18.374908,14.851488,17.231491,14.586062,15.164785,14.718313,14.841627,14.843365,15.969124,14.407029,12.368586,15.615765,16.769943,16.450197,16.901602,18.911936,14.070998,14.838838,14.499922,14.808719,17.247736,14.025539,12.60979,15.495197,15.7371025,14.612724
18.07525,14.241884,15.712355,22.107208,15.910242,15.325858,26.951647,15.216143,16.086102,15.507615,15.781991,15.508881,17.252842,14.77433,15.577419,16.977413,16.214294,44.95086,15.772488,14.922475,15.307545,11.846184,17.102036,14.029412,15.771215,16.060373,14.784839,18.373926,14.847311,17.200764,14.582755,15.161913,14.721518,14.845278,14.854398,15.974856,14.401837,12.376865,15.616547,16.776903,16.478588,16.904552,18.920734,14.071844,14.8419485,14.50153,14.809318,17.24316,14.031028,12.614996,15.492705,15.744571,14.617823
18.093378,14.26269,15.718469,22.12585,15.895443,15.347853,26.928493,15.226543,16.10273,15.495122,15.821117,15.501411,17.262463,14.80547,15.575491,16.987125,16.225452,44.97168,15.778587,14.929659,15.291544,11.851828,17.119595,14.019947,15.792051,16.073223,14.819867,18.380123,14.83491,17.20776,14.5914,15.151015,14.72032,14.862608,14.872551,15.98881,14.390629,12.39502,15.611694,16.775942,16.498257,16.904287,18.934616,14.066497,14.844229,14.498587,14.802138,17.231838,14.04207,12.628815,15.490032,15.767169,14.637703
18.098248,14.276073,15.720207,22.127087,15.879912,15.357611,26.910568,15.217398,16.12776,15.468235,15.870354,15.487898,17.281927,14.81938,15.569023,16.97247,16.26462,44.94182,15.791763,14.92911,15.268641,11.859676,17.116146,14.009211,15.8088,16.088413,14.876246,18.378296,14.814365,17.24644,14.596956,15.138592,14.713066,14.876492,14.886998,15.98644,14.364178,12.409037,15.593179,16.749233,16.512678,16.890247,18.920883,14.060541,14.823618,14.477412,14.779657,17.205862,14.043367,12.647065,15.473297,15.780848,14.652384
18.119068,14.292202,15.733072,22.092155,15.884985,15.372353,26.94804,15.199978,16.160748,15.447229,15.909324,15.488546,17.312521,14.80813,15.573301,16.9659,16.371313,44.977257,15.807613,14.926202,15.272232,11.872381,17.136332,13.99717,15.80803,16.120739,14.986879,18.394466,14.801337,17.305397,14.601945,15.129974,14.700968,14.88423,14.89033,15.979904,14.353938,12.432606,15.600853,16.75069,16.51764,16.884003,18.906982,14.073083,14.828783,14.483654,14.78139,17.182846,14.05007,12.6638365,15.47786,15.807225,14.70208
18.208477,14.3544035,15.794223,22.084246,15.95101,15.432585,27.081184,15.225829,16.249393,15.499013,15.977783,15.54481,17.372478,14.838945,15.617893,17.014645,16.573803,45.077465,15.8542185,14.968227,15.335706,11.919063,17.19586,14.042725,15.832852,16.20335,15.091709,18.497715,14.852257,17.370796,14.642807,15.187279,14.738768,14.918343,14.930694,16.022394,14.410832,12.503034,15.659088,16.794035,16.577219,16.919949,18.962154,14.153231,14.895439,14.595801,14.831003,17.239428,14.117269,12.6910095,15.546335,15.90059,14.844919
18.34573,14.455238,15.886938,22.085508,16.062197,15.5337,27.303955,15.296219,16.379612,15.603008,16.090466,15.640408,17.465536,14.92564,15.682615,17.10561,16.826471,45.25069,15.938299,15.042412,15.442474,11.978731,17.27471,14.137863,15.879787,16.31263,15.151327,18.626457,14.934803,17.444473,14.722704,15.303675,14.824165,14.992588,15.007068,16.099783,14.514784,12.590491,15.777707,16.875343,16.681038,16.98907,19.077682,14.290864,15.019705,14.793097,14.918756,17.36645,14.253365,12.775382,15.660429,16.020905,15.028828
18.490467,14.53684,15.991573,22.101234,16.174473,15.633186,27.586115,15.369945,16.4907,15.736304,16.173052,15.73327,17.517204,15.014971,15.746991,17.192822,17.035635,45.477108,16.023708,15.113857,15.549025,12.017778,17.333792,14.227501,15.92713,16.399488,15.287176,18.770256,15.040752,17.46938,14.789607,15.411801,14.901354,15.052884,15.078856,16.181124,14.632036,12.661705,15.910327,16.961874,16.79237,17.070812,19.206522,14.452967,15.161367,15.001448,15.001021,17.511599,14.432923,12.887746,15.753128,16.123829,15.2057085
18.78396,14.6952095,16.126608,22.243118,16.364069,15.813251,27.985455,15.529188,16.644205,15.979046,16.290491,15.872993,17.578285,15.170565,15.860729,17.344074,17.213825,45.820885,16.198622,15.248625,15.703499,12.109886,17.500263,14.349568,16.009315,16.512598,15.507244,19.01854,15.238553,17.49455,14.927757,15.596656,15.062849,15.179718,15.224686,16.370548,14.839148,12.8186,16.133274,17.129688,17.018784,17.280897,19.47388,14.726242,15.371946,15.365429,15.164804,17.750154,14.691005,12.989346,15.885322,16.314716,15.445068
19.319824,14.9998255,16.346468,22.598576,16.668137,16.11405,28.451447,15.812603,16.90761,16.360909,16.553936,16.080542,17.74004,15.445871,16.073906,17.600128,17.382156,46.408066,16.524855,15.481116,15.924629,12.286701,17.818653,14.544285,16.189066,16.740461,15.720882,19.393375,15.5549555,17.599207,15.207251,15.8696575,15.368634,15.425432,15.5208645,16.768171,15.141771,13.108154,16.43036,17.366438,17.425043,17.607143,19.950413,15.0972595,15.667494,15.903746,15.457251,18.144459,15.062513,13.17985,16.057915,16.610167,15.7474985
19.9511,15.309249,16.578491,23.06447,17.005215,16.438763,28.812735,16.133368,17.164719,16.763796,16.836819,16.280651,17.930004,15.70147,16.331593,17.850422,17.398577,47.060722,16.916735,15.754833,16.143997,12.48827,18.17281,14.724859,16.380436,16.985714,16.095015,19.726814,15.913286,17.75372,15.567579,16.139141,15.725729,15.6970215,15.861738,17.274652,15.447844,13.468008,16.727741,17.60553,17.919773,17.99405,20.491692,15.449488,15.916514,16.391762,15.774111,18.55364,15.407028,13.4885845,16.164959,16.860397,15.948447
20.663305,15.670788,16.888641,23.648506,17.413792,16.870007,29.241251,16.52428,17.4805,17.251867,17.148376,16.57817,18.196348,16.000584,16.646442,18.198051,17.325987,47.838657,17.429234,16.141035,16.479477,12.779833,18.657852,14.959429,16.649149,17.353832,16.610928,20.167446,16.337303,18.00634,16.036072,16.46908,16.179071,16.068615,16.263384,17.886827,15.840368,13.916157,17.116732,17.963066,18.510857,18.57233,21.096699,15.879371,16.227793,16.835087,16.216469,18.999817,15.78407,13.796799,16.343592,17.173622,16.20283
21.403393,16.098595,17.330956,24.285027,17.87011,17.419796,29.962376,16.97642,17.930357,17.81522,17.600246,17.053167,18.648865,16.381603,17.059433,18.729567,17.392342,48.62521,17.969868,16.669397,17.00719,13.22443,19.308746,15.365913,17.119808,17.8769,16.990547,20.793535,16.826538,18.542925,16.590317,16.899235,16.729702,16.542992,16.739561,18.529716,16.343874,14.330124,17.623198,18.434677,19.13402,19.214947,21.634842,16.343758,16.65913,17.339878,16.803738,19.506067,16.168198,14.150837,16.823656,17.591413,16.610731
21.689978,16.310888,17.575968,24.497465,18.068142,17.727348,30.771875,17.170784,18.208134,18.08136,17.994463,17.45285,19.002972,16.601612,17.283665,19.084808,17.37833,48.999023,18.140408,16.974874,17.430145,13.542431,19.698719,15.662742,17.531872,18.218006,17.241772,21.154736,17.070667,19.104612,16.847656,17.148174,17.026203,16.79403,17.001694,18.77208,16.60621,14.442552,17.95326,18.6884,19.349922,19.544092,21.756601,16.579628,16.976582,17.594471,17.10911,19.679655,16.266502,14.563059,17.35151,17.863174,16.930656
21.47057,16.276157,17.548773,24.344189,17.999493,17.75263,31.578798,17.147503,18.27771,18.019224,18.317877,17.681429,19.118118,16.710464,17.28049,19.255112,17.305462,48.98201,17.988132,17.002,17.661125,13.663966,19.78926,15.760607,17.811302,18.22321,17.576788,21.289173,17.031925,19.471548,16.831757,17.291252,17.054213,16.840185,16.959469,18.649874,16.612606,14.349806,18.126507,18.81493,19.176327,19.59311,21.578047,16.654373,17.119976,17.61578,17.102806,19.574856,16.094666,14.702822,17.782845,17.954227,17.116762
21.342087,16.505886,17.618843,24.767586,18.105392,17.89974,32.83201,17.284348,18.442924,18.097834,18.878956,18.01844,19.23065,16.99076,17.385834,19.539257,17.964817,48.947754,17.990906,17.060703,17.818005,13.760553,19.987583,15.977033,18.202377,18.21245,18.1707,21.641533,17.13565,19.905338,16.88441,17.72733,17.116005,17.105965,17.02189,18.585835,16.7185,14.345499,18.3899,19.117313,19.100563,19.697756,21.508976,16.870613,17.327545,17.745228,17.198984,19.835922,16.1675,14.617674,18.489937,18.17212,17.39606
21.824284,17.375603,18.057827,26.512602,18.808857,18.38754,35.3658,17.83165,19.034191,18.5441,19.883457,18.698154,19.581087,17.660412,17.939114,20.154097,19.833086,49.12118,18.4651,17.4337,18.011585,13.976086,20.597256,16.565533,18.796206,18.470375,20.086237,22.42781,17.824635,20.696241,17.190716,18.649004,17.540445,17.813213,17.595041,18.941772,17.107292,14.660629,18.99464,19.803484,19.599083,20.222023,21.842735,17.595066,17.96671,18.118866,17.538063,20.685455,16.87402,14.753035,19.607203,18.750502,18.059929
24.13441,19.364197,19.697803,30.60122,20.813446,20.227428,40.17561,19.750248,20.975037,20.152172,22.138666,20.382927,21.07066,19.442715,19.744186,22.110992,22.336586,51.04843,20.430866,19.38108,19.666615,15.109535,23.117584,18.076878,20.376585,20.301815,29.891254,24.688513,20.350111,22.19976,18.465473,20.451902,19.269558,19.945385,19.440681,20.873207,18.751923,16.327736,21.7255,22.080498,22.367956,23.277683,24.247137,19.832893,20.061628,19.693222,18.995766,22.5497,18.816895,15.426535,21.129032,20.814526,20.700373
34.275948,26.982788,27.49243,43.411903,28.924706,29.545729,49.724506,28.045334,29.516323,27.43429,29.582476,27.955788,28.497288,26.554237,27.54818,30.447153,28.1403,62.652866,28.615032,29.188217,28.68665,21.877836,34.65431,24.047058,27.386639,30.153076,58.45005,35.35518,30.537376,27.79369,24.723381,26.677807,26.66578,28.965054,26.791517,31.09283,26.823088,23.516163,33.389465,32.467663,33.761875,36.4999,35.907524,28.325512,28.387634,26.210957,26.504892,30.089613,25.47406,17.42078,25.571379,30.159035,32.521034
63.292202,48.82904,54.307762,84.96652,54.373318,60.227333,73.3754,53.135746,56.832264,51.85809,57.10726,54.456253,53.372925,48.020393,53.38786,56.053993,51.019478,104.61975,51.923874,59.159264,57.325417,46.985737,68.00717,42.469673,50.980057,61.67157,92.79178,71.087135,58.728287,50.237385,45.749386,48.562565,51.384483,55.94832,50.033077,69.6046,51.329914,45.362503,65.6102,64.07979,60.651962,70.47648,67.41409,54.231243,52.101925,46.707962,52.84678,62.19706,45.821926,25.272915,41.117657,56.74951,64.32898
103.43616,76.516235,100.08017,172.89845,93.02329,102.73492,133.26285,87.79636,102.01709,96.17376,117.68674,96.923615,98.17225,70.675606,100.30419,86.511635,93.21915,189.39948,81.575714,101.63019,98.49265,92.76796,118.21022,69.81215,86.27011,113.43888,112.95973,129.32523,95.10516,100.486244,74.583664,87.01526,90.86398,90.938644,81.15451,151.9864,81.06955,72.65831,116.53064,109.14616,83.87964,113.362564,104.16359,96.361496,89.394806,88.38376,85.1531,146.91464,74.04026,47.38689,68.58848,98.75424,104.43096
127.40541,90.32408,133.48672,271.65295,118.27202,126.53855,244.44772,110.84298,138.58702,143.4383,211.3707,129.0829,137.59007,81.689285,143.9715,103.30306,129.01257,300.8997,94.62207,128.87772,123.03911,129.97597,156.55954,89.56674,111.90633,152.68448,116.12381,173.2197,115.62281,161.03708,89.80663,121.63995,117.919754,111.33948,99.5479,253.8574,96.51662,89.762085,161.07843,143.83206,93.21006,137.00189,123.79745,135.3598,121.86707,136.26807,103.92357,306.3429,87.447945,79.27523,84.529755,132.89098,127.051895
131.0986,92.38739,139.5568,304.9702,122.60485,130.63339,299.60345,114.49649,147.76956,157.72232,319.91336,135.78667,147.30634,83.53075,154.45087,106.17561,137.8835,363.71442,96.38211,132.85788,126.71705,138.84216,164.29941,92.817856,117.36159,160.79672,116.70781,183.69522,119.05109,184.35823,92.28587,130.10703,122.868164,114.80413,102.48229,307.39618,99.0718,92.58875,170.47205,150.2327,94.653564,139.99942,126.8414,143.79526,128.72182,152.49994,107.7014,498.9894,89.32124,104.45653,86.69513,140.1832,130.2229
131.85469,92.716324,140.3273,307.29285,123.329506,131.34695,302.63672,115.12543,148.70868,158.8829,339.907,136.58292,148.38437,83.971695,155.4401,106.77457,138.80698,368.49664,96.89807,133.61586,127.45054,139.77751,165.35654,93.43503,118.10333,161.74266,116.915085,184.94275,119.70546,186.13379,92.77765,131.06,123.67499,115.42168,103.087166,311.70178,99.63855,93.10841,171.54332,151.07184,95.14418,140.71599,127.638725,144.82135,129.39536,153.89069,108.42432,548.17676,89.75402,110.019226,87.22513,141.08994,130.96378
132.16101,92.8652,140.6329,308.1031,123.637024,131.6176,303.8228,115.354706,149.07048,159.32523,341.75845,136.89203,148.86038,84.12877,155.83826,106.991776,139.16629,369.66522,97.07822,133.87122,127.76438,140.19608,165.77866,93.6765,118.381226,161.91101,116.95561,185.46606,119.96791,186.7182,92.954865,131.4142,124.013626,115.65648,103.303276,312.77036,99.851395,93.3042,171.98369,151.36693,95.30211,140.99254,127.96133,145.24574,129.62042,154.39592,108.69835,551.2744,89.91206,110.742325,87.42438,141.46765,131.26328
132.24063,92.934814,140.56973,308.3353,123.72504,131.67847,304.33627,115.41008,149.16675,159.4524,342.45935,136.97336,149.02414,84.15822,155.90703,107.02832,139.27246,370.0558,97.09459,133.85596,127.859344,140.34348,165.77277,93.74429,118.43884,162.12286,116.946884,185.61893,120.032104,186.89603,92.991104,131.50034,124.11423,115.71092,103.26702,313.16742,99.90004,93.35742,172.11862,151.42032,95.321884,141.03574,128.06519,145.38951,129.77834,154.55559,108.77045,552.5548,89.93645,111.02962,87.47783,141.57588,131.33746
132.24782,92.952774,140.5719,308.35785,123.73534,131.67189,304.50348,115.40854,149.16565,159.46918,342.71567,136.98096,149.07016,84.15193,155.82275,107.00212,139.29141,370.14606,97.0706,133.89725,127.87729,140.38158,165.78746,93.762344,118.428955,162.1997,116.92533,185.63684,119.99812,186.9267,92.986374,131.50546,124.131805,115.7011,103.28891,313.28943,99.8975,93.36722,172.14084,151.40306,95.314606,140.99562,128.0957,145.4321,129.83188,154.58968,108.78022,553.02454,89.92386,111.10722,87.49315,141.56827,131.32492
132.23567,92.948654,140.56615,308.3235,123.72194,131.6482,304.516,115.39439,149.14035,159.45557,342.79065,136.96977,149.07681,84.14096,155.79239,106.9717,139.29037,370.13562,97.03993,133.90268,127.87487,140.38474,165.78912,93.76805,118.40665,162.21176,116.89003,185.61627,119.95448,186.91397,92.973434,131.49637,124.12804,115.67233,103.29694,313.3007,99.884796,93.366745,172.12427,151.37164,95.30189,140.94388,128.10544,145.44104,129.83864,154.58455,108.78035,553.13477,89.90585,111.10464,87.49121,141.5373,131.29227
132.2085,92.927376,140.53128,308.25626,123.69626,131.61356,304.41483,115.37009,149.0995,159.4206,342.76978,136.94397,149.05843,84.1223,155.75821,106.95828,139.27702,370.06808,97.007645,133.87805,127.85843,140.36526,165.74771,93.76228,118.3736,162.17378,116.83354,185.57516,119.93628,186.87497,92.95404,131.47697,124.11315,115.63519,103.28538,313.2423,99.8656,93.35958,172.0755,151.32892,95.28273,140.91309,128.09727,145.42773,129.81226,154.5575,108.77219,553.0297,89.88408,111.08567,87.474014,141.50517,131.27069
132.16133,92.88473,140.4653,308.13733,123.64819,131.55748,304.18103,115.3277,149.03853,159.35632,342.65686,136.8999,149.00845,84.09473,155.73795,106.95066,139.24768,369.92325,96.972015,133.81723,127.81984,140.3198,165.66312,93.74126,118.32742,162.08127,116.74684,185.4993,119.94052,186.80139,92.92474,131.43979,124.078766,115.57941,103.249374,313.10443,99.83444,93.34027,171.98639,151.26187,95.2509,140.8932,128.06816,145.38312,129.7483,154.50595,108.75074,552.68933,89.852066,111.07089,87.43761,141.47711,131.247
132.0861,92.81766,140.43542,307.9294,123.569565,131.47375,303.78702,115.25988,148.94498,159.2512,342.40497,136.82639,148.91129,84.053665,155.75089,106.92241,139.19426,369.66028,96.92276,133.73688,127.75012,140.23528,165.607,93.70163,118.25626,161.9162,116.58447,185.37512,119.915596,186.67712,92.87846,131.37646,124.01905,115.49164,103.20828,312.83588,99.782974,93.30492,171.83032,151.16185,95.20744,140.80118,128.01248,145.2973,129.63396,154.4111,108.71266,552.0012,89.806305,111.06081,87.38109,141.38821,131.17545
131.95235,92.69968,140.38934,307.50934,123.42351,131.3206,303.08453,115.13187,148.77258,159.04666,341.87958,136.68228,148.71631,83.98102,155.58017,106.83956,139.07843,369.1191,96.81878,133.73001,127.60282,140.06445,165.51306,93.61951,118.13001,161.6723,116.22284,185.13602,119.79779,186.43343,92.79849,131.24347,123.89438,115.33891,103.232285,312.3122,99.68169,93.22276,171.52777,150.96887,95.13042,140.56876,127.88909,145.10846,129.43468,154.22646,108.63229,550.6478,89.72545,111.02452,87.28975,141.17596,130.98676
131.64165,92.57312,140.02014,306.54373,123.10055,130.97119,301.9159,114.830765,148.38403,158.57385,340.7367,136.34618,148.26051,83.80782,155.1358,106.61397,138.80096,367.90878,96.57346,133.38942,127.25439,139.68906,165.03165,93.404144,117.83255,161.4762,115.46445,184.57983,119.5056,185.89178,92.60493,130.87991,123.5925,115.01549,103.04173,311.18866,99.433716,93.0061,170.84958,150.514,94.92702,140.03088,127.57578,144.65054,129.2516,153.7944,108.41492,547.771,89.5298,110.91104,87.08798,140.69833,130.55379
130.93964,92.20454,139.1722,304.12665,122.36776,130.16072,300.10474,114.123505,147.5099,157.46594,338.31866,135.57764,147.21295,83.39769,154.12485,106.05844,138.1259,364.76135,95.97714,132.57481,126.38922,138.86505,163.98468,92.85358,117.116,160.44159,111.23184,183.34265,118.82186,184.64365,92.12715,129.97244,122.88208,114.30023,102.560745,307.9837,98.83319,92.49489,169.32126,149.41174,94.40794,138.84344,126.837036,143.62343,128.58379,152.78427,107.855774,529.1602,89.04251,110.63582,86.56717,139.65028,129.61066
128.6853,90.804436,133.08215,265.7,119.20564,125.416595,263.40256,110.01494,142.36157,146.27243,304.5976,130.62434,138.90962,82.38042,145.23877,104.10644,134.69785,313.93964,94.03299,128.1839,121.1906,133.61247,156.86777,90.442406,114.35682,153.23853,86.37177,176.03036,115.61158,173.17836,90.49136,123.52345,119.84515,111.33951,101.04755,258.96292,96.31076,89.51209,149.81796,139.95222,92.97714,127.35698,124.05153,132.42334,124.89531,146.09914,105.905,357.5442,87.401726,110.01137,84.22875,131.35114,123.88147
108.37326,78.199554,96.25313,161.47168,93.83559,96.60408,150.13248,83.39995,106.9899,98.53648,196.223,99.73909,98.83768,73.30032,100.896805,88.90662,107.61847,199.39432,77.37961,98.17943,92.03749,98.77988,116.654236,72.25284,91.61195,112.60353,50.4498,132.25745,93.11364,117.087006,77.04109,87.96269,94.52961,88.73069,85.9698,154.68997,78.26404,71.12546,98.090256,99.64703,82.203705,90.08169,104.020096,88.56627,96.060844,105.40691,90.39177,174.20395,73.22644,107.10561,67.01926,92.00526,93.98729
70.85855,50.534874,56.217022,83.569,57.719437,58.71878,79.72156,51.28904,63.44,57.355694,93.463715,59.99347,58.9184,51.444958,57.436226,61.746056,62.09787,114.29134,51.991405,61.19461,60.743835,56.644054,70.51289,47.310104,57.1614,65.77214,26.011911,77.322815,60.942883,61.982964,51.63894,53.152115,59.522163,56.31945,55.608566,74.96132,52.563454,44.66869,55.896744,58.819595,59.338932,53.789772,69.07741,50.506607,57.14953,63.66563,61.338844,76.70113,50.06894,84.883896,44.82441,53.109077,56.071556
39.32527,27.58892,30.834057,42.563866,32.272705,30.216784,50.482635,28.447205,32.89033,31.685213,39.19278,31.766945,32.528244,28.559944,30.3805,34.700844,33.653854,68.943405,30.341293,32.57465,33.70585,27.277237,37.531036,27.55659,30.510107,34.30222,18.297823,39.25846,32.310734,32.023083,29.09235,29.10054,31.1422,30.08313,29.75166,34.589058,29.257042,23.966904,29.887272,32.14899,33.74185,29.912994,38.969437,26.892588,30.385479,34.65458,33.194542,35.864643,27.537502,51.57843,29.331577,29.491203,28.978188
25.865784,18.835873,21.653872,30.505526,22.215372,20.61575,38.428963,20.298931,21.597416,22.011314,21.89708,21.250896,22.666798,19.395489,20.995285,23.427452,25.51802,53.46007,20.773092,21.32713,22.103456,16.294865,24.464727,19.77223,21.038216,22.156582,16.72319,25.41623,20.692223,22.25741,19.878,20.48829,19.752926,20.535086,19.743797,22.493378,20.246477,16.258379,20.809921,23.07811,22.403103,21.971397,26.600084,18.822325,19.967125,21.96735,20.92654,23.933346,18.661427,27.054821,22.63403,20.922493,19.567276
22.464966,16.929474,19.129272,28.324612,19.768288,18.598831,33.747456,18.34866,19.199554,19.31385,18.230844,18.723206,20.368052,17.35215,18.94009,20.67107,23.594658,49.28383,18.565378,18.681055,18.858437,13.886705,21.214405,17.50222,18.8671,19.411726,16.45733,22.312256,18.16409,19.978125,17.741682,18.436005,17.227917,18.41028,17.581291,19.871798,17.938053,14.532064,18.600769,20.543781,19.89165,20.063179,23.235435,16.86824,17.43142,19.115921,17.784054,21.235352,16.873592,17.811592,20.657858,18.807327,17.573761
21.483534,16.39756,18.12081,27.352785,18.981594,17.940334,31.586155,17.77208,18.751265,18.383831,17.621334,17.870789,19.62373,16.742142,18.249886,19.819838,22.093456,48.087452,18.027246,17.785885,17.865238,13.354137,20.273354,16.587101,18.169487,18.77765,16.429071,21.428215,17.596012,19.149406,16.960907,17.767548,16.65686,17.713806,17.103607,19.148539,17.148493,14.13274,18.077175,19.571037,19.417389,19.504074,22.166718,16.123848,16.872005,18.00389,16.886017,20.391176,16.460693,15.693043,19.383312,18.168575,16.948647
20.969097,16.135342,17.59988,26.335047,18.58256,17.747189,30.548046,17.558842,18.671173,18.03363,17.40135,17.40493,19.272938,16.494858,17.887962,19.433712,20.443615,47.825752,17.784115,17.209072,17.504286,13.137983,19.83353,16.134087,17.769386,18.504124,16.444023,20.921282,17.317036,18.780132,16.577742,17.418755,16.459276,17.338745,16.891953,18.806385,16.83884,13.956682,18.020294,19.100262,19.213228,19.324703,21.67758,15.769183,16.766212,16.975557,16.551613,19.952805,16.353603,15.224709,18.41452,17.841635,16.76471
